Date,V,MA,beta,spread,zscore,coint_pvalue,can_trade,position,asset_1_return,asset_2_return,pair_return,strategy_return,trade,cost,equity_curve
2018-11-21,127.49077606201172,179.5579071044922,0.5776432081568555,23.770370552242213,4.031027042913591,,False,0.0,0.007873070197617071,0.003207363073039593,0.005991978497246182,0.0,0.0,0.0,1.0
2018-11-23,126.0206527709961,174.7163543701172,0.5688359055074357,26.635717125912464,4.568196568624822,,False,0.0,-0.011531212974188465,-0.026963740068308484,0.004044208342776799,0.0,0.0,0.0,1.0
2018-11-26,128.93243408203125,183.56700134277344,0.5548673556857121,27.077097455810986,4.008199211645247,,False,0.0,0.023105588227085416,0.050657232430039834,-0.00571006445275693,-0.0,0.0,0.0,1.0
2018-11-27,128.90394592285156,184.64816284179688,0.5478252672781351,27.749016761627587,3.68955057160995,,False,0.0,-0.00022095417171419385,0.005889737758501656,-0.0034889773874563013,-0.0,0.0,0.0,1.0
2018-11-28,134.09201049804688,193.5467071533203,0.5418827537050228,29.21238785526603,3.656501587450144,,False,0.0,0.04024752336363968,0.04819189194504769,0.013846787278204924,0.0,0.0,0.0,1.0
2018-11-29,131.9295196533203,188.1693572998047,0.5391162577126556,30.484359929654033,3.5534479295612322,,False,0.0,-0.016126917902823612,-0.02778321539335671,-0.0010716726386917012,-0.0,0.0,0.0,1.0
2018-11-30,134.40499877929688,192.38888549804688,0.5320281888194143,32.04868847878532,3.5285708695323748,,False,0.0,0.018763648442604364,0.022424098475924303,0.006674452389683989,0.0,0.0,0.0,1.0
2018-12-03,137.525390625,200.79940795898438,0.5281685922348828,31.46945000170531,3.052125795456242,,False,0.0,0.023216337740734172,0.04371625959142467,-4.19446716508412e-05,-0.0,0.0,0.0,1.0
2018-12-04,131.49322509765625,191.833984375,0.5271431479338217,30.36925469353119,2.596252448731858,,False,0.0,-0.043862195191228914,-0.044648655467229625,-0.02028017768792194,-0.0,0.0,0.0,1.0
2018-12-06,133.77903747558594,194.22608947753906,0.5262081887706568,31.575678719602593,2.6337009739773043,,False,0.0,0.017383499235280597,0.012469662819821092,0.010810201922766771,0.0,0.0,0.0,1.0
2018-12-07,130.04208374023438,188.0162353515625,0.5237455848703303,31.569410590912597,2.4517782987935623,,False,0.0,-0.027933776515872588,-0.0319722965265935,-0.01110969226977546,-0.0,0.0,0.0,1.0
2018-12-10,130.7724151611328,189.50888061523438,0.5210160128923708,32.0352537752871,2.3717841223837053,,False,0.0,0.005616115951796896,0.007938916875347646,0.0014581432896810086,0.0,0.0,0.0,1.0
2018-12-11,129.75758361816406,189.2027587890625,0.5180106013552507,31.748548759769363,2.1867449386235704,,False,0.0,-0.007760287532491583,-0.0016153429072983672,-0.0069186680114770175,-0.0,0.0,0.0,1.0
2018-12-12,130.69656372070312,191.64263916015625,0.516236321922768,31.763672557091837,2.0722434822937488,,False,0.0,0.007236417913747406,0.012895585596687464,0.0005563678639792236,0.0,0.0,0.0,1.0
2018-12-13,130.4499053955078,190.37001037597656,0.5143687226540937,32.52952632677018,2.0817908315289566,,False,0.0,-0.0018872594517665986,-0.006640634828223968,0.001540877447187975,0.0,0.0,0.0,1.0
2018-12-14,128.126220703125,186.89675903320312,0.5126242688844903,32.31840624684848,1.9508085529422319,,False,0.0,-0.017812850728696872,-0.018244739998247828,-0.008428327120642084,-0.0,0.0,0.0,1.0
2018-12-17,124.62642669677734,182.22744750976562,0.5114267267922269,31.430439685155577,1.7366136949970343,,False,0.0,-0.02731520517144459,-0.024983373428150157,-0.014508121633570913,-0.0,0.0,0.0,1.0
2018-12-18,125.82150268554688,183.33738708496094,0.512733229210469,31.818332170465112,1.7178922876959364,,False,0.0,0.00958926626113743,0.006090957154716303,0.006474187980469176,0.0,0.0,0.0,1.0
2018-12-19,124.49365997314453,179.041259765625,0.5124296641095525,32.74760736969418,1.7718471718389144,,False,0.0,-0.01055338462870603,-0.02343290360817163,0.00146144370808946,0.0,0.0,0.0,1.0
2018-12-20,122.1225357055664,174.8215789794922,0.5113661469362072,32.72469846151965,1.6938116939756946,,False,0.0,-0.019046144744155002,-0.023568203170915014,-0.006969098309617332,-0.0,0.0,0.0,1.0
2018-12-21,117.85450744628906,167.62628173828125,0.5104784739927433,32.2848989434536,1.567261173538947,,False,0.0,-0.034948735993882596,-0.041157946766142595,-0.013901955340274729,-0.0,0.0,0.0,1.0
2018-12-24,115.45491790771484,167.10960388183594,0.5119536344171199,29.902548854403676,1.1998163923959702,,False,0.0,-0.02036060894546443,-0.003082320093766744,-0.018787150887641213,-0.0,0.0,0.0,1.0
2018-12-26,123.51676177978516,178.38099670410156,0.516019473982729,31.468693692019755,1.3602469090032658,,False,0.0,0.06982676890831341,0.06744910262749282,0.03529595567999515,0.0,0.0,0.0,1.0
2018-12-27,125.20500183105469,180.5434112548828,0.5146535723580301,32.287690263024274,1.4159996965279842,,False,0.0,0.01366810485429859,0.01212244908782667,0.00741268505261586,0.0,0.0,0.0,1.0
2018-12-28,124.19015502929688,178.12266540527344,0.5116417833317259,33.05515684954244,1.4611337022025208,,False,0.0,-0.008105481305988094,-0.013408109621856457,-0.0012049497905315919,-0.0,0.0,0.0,1.0
2018-12-31,125.13864135742188,180.50514221191406,0.5094435901066903,33.18145367626569,1.4229203904058711,,False,0.0,0.007637371319016761,0.013375483693890855,0.0007939149889500232,0.0,0.0,0.0,1.0
2019-01-02,126.06808471679688,181.54811096191406,0.5074948071102432,33.93336116295127,1.464741947341193,,False,0.0,0.007427309017366657,0.005778055612263744,0.004483715622418905,0.0,0.0,0.0,1.0
2019-01-03,121.52500915527344,173.35768127441406,0.5052581322901384,33.93463089641389,1.4102708039859395,0.3940747958186127,False,0.0,-0.03603668265230764,-0.04511437571067989,-0.01314137125311711,-0.0,0.0,0.0,1.0
2019-01-04,126.76044464111328,181.56724548339844,0.5032313533736212,35.39011396818216,1.5348364286944032,0.3619533951034884,False,0.0,0.04308113632108834,0.04735621836098036,0.019154021879695445,0.0,0.0,0.0,1.0
2019-01-07,129.04620361328125,182.96420288085938,0.5010114592807478,37.37904133180311,1.7136455975409628,0.3869484283862457,False,0.0,0.01803211544925909,0.007693884399367912,0.014160311590264985,0.0,0.0,0.0,1.0
2019-01-08,129.74810791015625,184.29652404785156,0.49789634488177376,37.987542212315034,1.7143296428366008,0.45469460473682916,False,0.0,0.005439170446101871,0.007281867961131949,0.0017908711526054295,0.0,0.0,0.0,1.0
2019-01-09,131.27508544921875,187.64158630371094,0.4956385735270128,38.272677279301604,1.6754711614385047,0.43924998537487014,False,0.0,0.011768784637074203,0.018150435951742816,0.0027317489186907164,0.0,0.0,0.0,1.0
2019-01-10,131.521728515625,188.77255249023438,0.4943093570631343,38.20968946301048,1.6000385266088588,0.4661321354733154,False,0.0,0.001878826173010939,0.006027268308704814,-0.0011085204937800858,-0.0,0.0,0.0,1.0
2019-01-11,130.94314575195312,187.76614379882812,0.49377187897726105,38.229504120091164,1.5391249772023643,0.41986737273445324,False,0.0,-0.004399142029243741,-0.0053313295716458375,-0.001763815936391812,-0.0,0.0,0.0,1.0
2019-01-14,130.03260803222656,187.31570434570312,0.4939949726395853,37.4995917890063,1.4000003624309716,0.3665618633829547,False,0.0,-0.0069536875297879774,-0.0023989386159392057,-0.005769159101844566,-0.0,0.0,0.0,1.0
2019-01-15,130.2602081298828,188.36041259765625,0.49411797149429665,37.187943147300146,1.3159801672595788,0.2725363106251223,False,0.0,0.001750330944680023,0.005577259288548797,-0.001004807104970513,-0.0,0.0,0.0,1.0
2019-01-16,130.2602081298828,189.55853271484375,0.49414368520759167,36.591056211626096,1.204952608966221,0.30677575592339124,False,0.0,0.0,0.006360785160025806,-0.0031429782603829763,-0.0,0.0,0.0,1.0
2019-01-17,130.203369140625,191.03460693359375,0.4948188964236779,35.675835759013054,1.064945751736664,0.21129812206078852,False,0.0,-0.0004363495965025166,0.007786904644226711,-0.004284199353760814,-0.0,0.0,0.0,1.0
2019-01-18,131.3604736328125,193.61289978027344,0.4959025115550295,35.347350362322686,0.9941664938822135,0.11613460295387118,False,0.0,0.008886901313112539,0.013496470027422491,0.002208592908528096,0.0,0.0,0.0,1.0
2019-01-22,130.93365478515625,191.1783905029297,0.49633911503743333,36.04434162865128,1.0387139988026128,0.09190519512285583,False,0.0,-0.003249218245431451,-0.012574106787856643,0.002986312891227803,0.0,0.0,0.0,1.0
2019-01-23,129.94723510742188,190.11447143554688,0.4967796023398266,35.50224358862458,0.9460180769964671,0.0857350520415085,False,0.0,-0.0075337366802519234,-0.00556505923385997,-0.004771580104986969,-0.0,0.0,0.0,1.0
2019-01-24,130.60169982910156,191.49465942382812,0.49805089229727795,35.227613832900616,0.886096883417172,0.06287676001582397,False,0.0,0.005036388201246966,0.0072597734294475025,0.0014298808438887966,0.0,0.0,0.0,1.0
2019-01-25,131.521728515625,194.51388549804688,0.5000415561554603,34.25670251733662,0.7479050760468718,0.06251198737143254,False,0.0,0.007044538376815401,0.015766633300913213,-0.0008080474072284013,-0.0,0.0,0.0,1.0
2019-01-28,128.97984313964844,191.8493194580078,0.5028151121100184,32.5151060681395,0.5188740646865438,0.06539227336877096,False,0.0,-0.019326733344099734,-0.013698590376807873,-0.012476868894944511,-0.0,0.0,0.0,1.0
2019-01-29,128.0408935546875,190.96751403808594,0.503253518112742,31.935820269776315,0.4231970713157905,0.06805232842434637,False,0.0,-0.007279816458951038,-0.004596343747338083,-0.004968705362337058,-0.0,0.0,0.0,1.0
2019-01-30,130.50686645507812,195.54905700683594,0.5038955494389868,31.970566932342777,0.400383727443898,0.0953383839301088,False,0.0,0.01925926031855907,0.023991216473793875,0.007185596224317928,0.0,0.0,0.0,1.0
2019-01-31,128.05038452148438,202.36380004882812,0.5029714538626755,26.26716980174953,-0.37239607477152414,0.29324891790071367,False,0.0,-0.01882262596841444,0.034849275912151034,-0.03638302100171864,-0.0,0.0,0.0,1.0
2019-02-01,132.92538452148438,204.8942413330078,0.4964729354604568,31.200939067942727,0.25316891728812646,0.12725310275895485,False,0.0,0.038070951666545616,0.01250441671667124,0.03178158701085674,0.0,0.0,0.0,1.0
2019-02-04,134.205810546875,205.98684692382812,0.49184504677947105,32.89220018566901,0.46046067517807493,0.2449511626033931,False,0.0,0.009632667454752886,0.005332534402685107,0.006985208446407936,0.0,0.0,0.0,1.0
2019-02-05,135.18272399902344,206.89747619628906,0.48772726088852203,34.27318464905919,0.6350963052762489,0.20643013629899554,False,0.0,0.007279218747441751,0.004420812717220057,0.005104863909737372,0.0,0.0,0.0,1.0
2019-02-06,134.19630432128906,206.36068725585938,0.48410742195290357,34.29556402142558,0.6144720241628863,0.1761849380292585,False,0.0,-0.007296935943837735,-0.002594468285927354,-0.006031543033280248,-0.0,0.0,0.0,1.0
2019-02-07,132.94435119628906,205.0859375,0.48007619586318856,34.48747449625341,0.6227222417495205,0.5669956937748887,False,0.0,-0.009329266788171808,-0.00617728973871301,-0.006338794978107328,-0.0,0.0,0.0,1.0
2019-02-08,133.14352416992188,207.5875244140625,0.476065763185925,34.31821093186437,0.5740805942711587,0.6171549730253794,False,0.0,0.0014981680066927794,0.012197749609538677,-0.004357681223946242,-0.0,0.0,0.0,1.0
2019-02-11,133.54190063476562,208.08592224121094,0.47035105778839736,35.66846699773785,0.792479797050503,0.4868076620730898,False,0.0,0.002992082922000261,0.002400904527163794,0.001849094475939487,0.0,0.0,0.0,1.0
2019-02-12,134.67054748535156,209.82083129882812,0.46482637330274973,37.140291429349205,1.0643739076408931,0.7654356114801695,False,0.0,0.008451630875561333,0.008337464826698282,0.004530095475050239,0.0,0.0,0.0,1.0
2019-02-13,136.0932159423828,211.3831329345703,0.45922293293571964,39.021233663028326,1.45165713503797,0.7767861767013778,False,0.0,0.010564065295613378,0.007445884310300688,0.007103021895624464,0.0,0.0,0.0,1.0
2019-02-14,136.01719665527344,210.6834259033203,0.4542512234457895,40.31399267893984,1.7501365496934114,0.754584648590352,False,0.0,-0.0005585824876205292,-0.0033101365351916323,0.0009615081204878532,0.0,0.0,0.0,1.0
2019-02-15,137.67990112304688,212.887939453125,0.44996439699502266,41.887907819508584,2.1214133994956854,0.7264964041836812,False,0.0,0.01222422244142729,0.01046363063611988,0.00747110542328499,0.0,0.0,0.0,1.0
2019-02-19,137.2333221435547,211.43104553222656,0.4464478152787809,42.84039378358369,2.3721553740818098,0.6907593114148427,False,0.0,-0.003243603284498797,-0.006843477956717359,-0.00016428185235574117,-0.0,0.0,0.0,1.0
2019-02-20,137.50881958007812,211.92947387695312,0.4433992448414617,43.539450903388826,2.552585877902043,0.6487740590609781,False,0.0,0.002007511238671711,0.002357403774227551,0.0009550534739378683,0.0,0.0,0.0,1.0
2019-02-21,136.81529235839844,210.20419311523438,0.44056117184348015,44.207486713137584,2.694126469459421,0.6495725603835154,False,0.0,-0.0050435108365962655,-0.008140825012005859,-0.0014338751738863843,-0.0,0.0,0.0,1.0
2019-02-22,138.5919647216797,214.04774475097656,0.4381163506987086,44.81414791609318,2.7577395791391335,0.6293503537194202,False,0.0,0.012985919429438608,0.018284847598806664,0.004930325544328901,0.0,0.0,0.0,1.0
2019-02-25,138.77249145507812,214.04774475097656,0.43535065052969485,45.58666653332641,2.7948522600729366,0.6514704435241043,False,0.0,0.0013025772003518732,0.0,0.0013025772003518732,0.0,0.0,0.0,1.0
2019-02-26,139.70362854003906,214.69944763183594,0.4329451402827933,46.75054606643562,2.9081919352126806,0.6460532419410779,False,0.0,0.00670981024551498,0.0030446612816106278,0.005384314975923218,0.0,0.0,0.0,1.0
2019-02-27,139.87464904785156,215.2458038330078,0.43129430170240635,47.04036038932132,2.7795161295487154,0.6135340231408121,False,0.0,0.0012241665416978798,0.0025447489837457926,0.00012242983594556197,0.0,0.0,0.0,1.0
2019-02-28,140.72970581054688,215.4375,0.42922881538481716,48.257722896080324,2.858435251957699,0.6142294651566546,False,0.0,0.006113021684170938,0.000890591888801362,0.005728914477388528,0.0,0.0,0.0,1.0
2019-03-01,142.0123748779297,217.81454467773438,0.42783902644549787,48.82281213733842,2.763306615111177,0.5577285402224648,False,0.0,0.009114415893894945,0.01103356972548597,0.00437848983115882,0.0,0.0,0.0,1.0
2019-03-04,140.57774353027344,216.8944091796875,0.4269251855207973,47.98005765281164,2.393042232554861,0.533286493904381,False,0.0,-0.01010215728657049,-0.004224398785711236,-0.008294794622774252,-0.0,0.0,0.0,1.0
2019-03-05,140.5681915283203,216.82725524902344,0.42428403067336107,48.571849711422956,2.3617452751205112,0.5539958959957678,False,0.0,-6.79481809371385e-05,-0.0003096157753352813,6.423459138804195e-05,0.0,0.0,0.0,1.0
2019-03-06,140.43521118164062,215.1499481201172,0.42188877440610584,49.66586325570714,2.427938305578953,0.556943317209733,False,0.0,-0.0009460201858888517,-0.007735683998673859,0.0023361070010839164,0.0,0.0,0.0,1.0
2019-03-07,139.50408935546875,213.17552185058594,0.42034741211355653,49.89631041961803,2.3203784292121936,0.5267887216203041,False,0.0,-0.006630259023625906,-0.00917697766968062,-0.0027585951618121487,-0.0,0.0,0.0,1.0
2019-03-08,139.9981689453125,212.6578826904297,0.418488385063662,51.00331504713691,2.375645499189844,0.5211959306742179,False,0.0,0.003541685352210555,-0.002428229825181649,0.004562385475242615,0.0,0.0,0.0,1.0
2019-03-11,143.15249633789062,216.2713623046875,0.4186934800984641,52.60108700890524,2.4959652354839013,0.4756853761565995,False,0.0,0.02253120463175695,0.016991985288963063,0.015420256149153298,0.0,0.0,0.0,1.0
2019-03-12,144.15963745117188,217.5173797607422,0.42022133784137417,52.754193124362544,2.362540532673777,0.4212903171222709,False,0.0,0.007035442196579256,0.005761361295256728,0.004623197785763622,0.0,0.0,0.0,1.0
2019-03-13,144.8627166748047,219.0126190185547,0.42250690677946834,52.32837246760499,2.159381796255416,0.4201812591916594,False,0.0,0.0048770879010495705,0.006874113964857376,0.001988438534263131,0.0,0.0,0.0,1.0
2019-03-14,146.50636291503906,219.98068237304688,0.4247433495594807,53.07103104553093,2.1535859804698374,0.4249382564454672,False,0.0,0.01134623371674115,0.004420125921649198,0.009478699986009401,0.0,0.0,0.0,1.0
2019-03-15,147.7035369873047,221.5717315673828,0.42805198143819867,52.8593182591938,2.009909528564629,0.41319148813716167,False,0.0,0.008171481759873256,0.007232676874953103,0.0050994503577242774,0.0,0.0,0.0,1.0
2019-03-18,147.2284698486328,220.82418823242188,0.4317105315963679,51.89634215747755,1.7800934246423847,0.4449636384682108,False,0.0,-0.0032163558731346242,-0.0033738208826228355,-0.0017721851593103472,-0.0,0.0,0.0,1.0
2019-03-19,146.87693786621094,221.41839599609375,0.4347347439127228,50.61866818528327,1.5297545469677742,0.4188425181209382,False,0.0,-0.002387663084342906,0.002690863570826041,-0.0035493372269575166,-0.0,0.0,0.0,1.0
2019-03-20,146.078857421875,220.3448486328125,0.43704896943959454,49.777368405580845,1.3577409571486587,0.3866861764518018,False,0.0,-0.005433667503763617,-0.004848501220739543,-0.003325855567204888,-0.0,0.0,0.0,1.0
2019-03-21,148.02651977539062,226.0766143798828,0.4392921436203413,48.71283922202262,1.166774887696924,0.32565741397206355,False,0.0,0.013332951721348518,0.02601270591363747,0.0019641254094580167,0.0,0.0,0.0,1.0
2019-03-22,145.4327392578125,221.17877197265625,0.44129039495629435,47.82867161805086,1.0094604516725727,0.3159321421611184,False,0.0,-0.01752240423887441,-0.021664524748219116,-0.008005348721713301,-0.0,0.0,0.0,1.0
2019-03-25,145.3947296142578,220.8529052734375,0.44215462021512014,47.74359715967515,0.9663950365729536,0.26913625293792826,False,0.0,-0.00026135548122563357,-0.0014733181503469028,0.00038880566723722824,0.0,0.0,0.0,1.0
2019-03-26,147.551513671875,223.6037139892578,0.44272126155140057,48.55739532697223,1.0458515782926454,0.2888910327894947,False,0.0,0.014833990635969352,0.012455388406208856,0.009326783105590264,0.0,0.0,0.0,1.0
2019-03-27,146.52536010742188,222.8657684326172,0.4440692043236325,47.55753564857463,0.8754400162588164,0.2875985066494327,False,0.0,-0.006954544476819757,-0.0033002383702628313,-0.0054934587821166584,-0.0,0.0,0.0,1.0
2019-03-28,146.95289611816406,225.1085205078125,0.4449985780160626,46.77992459288784,0.7395060087932639,0.31420641077985156,False,0.0,0.0029178294489686785,0.010063241613856855,-0.0015509462474132029,-0.0,0.0,0.0,1.0
2019-03-29,148.3970947265625,225.674072265625,0.44532532070062564,47.89871612105688,0.8676240502584187,0.33457627740634477,False,0.0,0.009827629441458319,0.0025123516272804736,0.008709636539842167,0.0,0.0,0.0,1.0
2019-04-01,149.41372680664062,229.12457275390625,0.4471085326565327,46.97017528708662,0.7098873365218612,0.3299484009504689,False,0.0,0.006850754605077558,0.015289751514830252,4.184110830289956e-05,0.0,0.0,0.0,1.0
2019-04-02,149.90774536132812,229.3258819580078,0.4481057838259873,47.145491274949194,0.7086127487196874,0.33544981693121995,False,0.0,0.0033063799775694402,0.0008786015471058395,0.002913549729053189,0.0,0.0,0.0,1.0
2019-04-03,150.55384826660156,229.00953674316406,0.44952853271571347,47.607527236541756,0.7483345070614222,0.3138585765358616,False,0.0,0.004310003487252301,-0.0013794570946059626,0.004928146189885025,0.0,0.0,0.0,1.0
2019-04-04,149.77474975585938,226.2587127685547,0.4515499203011838,47.60764603777007,0.7241282293038034,0.27946697568618645,False,0.0,-0.005174882739380715,-0.012011831532127148,0.0002247782644847424,0.0,0.0,0.0,1.0
2019-04-05,149.7842559814453,226.8050537109375,0.4539604906586874,46.82372251495818,0.5914835312493018,0.12514332269949174,False,0.0,6.347014834906517e-05,0.0024146736083558995,-0.0010268755270574131,-0.0,0.0,0.0,1.0
